12084,-176
12098,-191
12113,-204
12128,-217
12143,-229
12157,-240
12173,-251
12187,-261
12203,-269
12217,-277
12232,-284
12247,-290
12261,-294
12276,-298
12291,-299
12306,-301
12320,-301
12336,-299
12350,-297
12365,-293
12380,-288
12395,-283
12409,-276
12425,-268
12439,-260
12453,-250
12469,-240
12483,-229
12498,-218
12513,-205
12528,-191
12542,-178
12558,-163
12572,-149
12588,-133
12602,-116
12617,-100
12632,-83
12647,-65
12661,-46
12727,39
12741,59
12755,80
12771,100
12785,120
12801,139
12815,157
12830,174
12845,190
12860,204
12874,217
12890,229
12904,238
12919,247
12934,254
12949,259
12963,263
12978,267
12993,269
13007,271
13023,271
13037,271
13052,270
13067,267
13082,264
13096,260
13112,255
13126,250
13142,245
13156,238
13171,230
13186,223
13200,214
13215,205
13230,196
13245,185
13259,175
13275,163
13289,151
13304,138
13319,126
13334,112
13348,99
13364,85
13378,70
13393,55
13408,39
13473,-33
13488,-51
13502,-69
13517,-88
13532,-106
13547,-125
13561,-143
13577,-162
13591,-181
13606,-199
13621,-217
13636,-234
13650,-251
13666,-267
13680,-282
13696,-297
13710,-310
13725,-322
13740,-333
13754,-342
13769,-351
13784,-358
13799,-364
13813,-369
13829,-373
13843,-375
13858,-377
13873,-377
13888,-377
13902,-375
13918,-374
13932,-370
13947,-367
13962,-362
13976,-357
13991,-351
14006,-344
14021,-337
14035,-330
14051,-321
14065,-312
14081,-303
14095,-293
14110,-282
14125,-271
14140,-259
14154,-247
14170,-234
14184,-222
14199,-208
14214,-194
14228,-179
14243,-165
14258,-149
14273,-134
14287,-117
14303,-101
14317,-85
14332,-67
14347,-50
14362,-32
14416,38
14432,57
14446,77
14461,96
14476,115
14491,133
14505,151
14521,168
14535,184
14551,199
14565,212
14580,224
14595,236
14610,245
14624,253
14639,260
14654,265
14668,270
14684,274
14698,276
14713,278
14728,278
14743,279
14757,278
14773,276
14787,273
14802,270
14817,267
14832,262
14846,257
14862,250
14876,245
14891,237
14906,230
14920,221
14936,213
14950,203
14965,193
14980,183
14995,171
15009,160
15025,148
15039,135
15054,122
15069,109
15083,95
15098,81
15113,66
15128,52
15142,36
15208,-36
15222,-54
15238,-71
15252,-90
15267,-108
15282,-127
15297,-145
15311,-163
15327,-181
15341,-199
15356,-216
15371,-233
15385,-250
15400,-265
15415,-279
15430,-293
15444,-305
15460,-315
15474,-325
15490,-334
15504,-341
15519,-347
15534,-352
15549,-355
15563,-358
15579,-359
15593,-359
15607,-359
15623,-358
15637,-356
15652,-353
15667,-349
15682,-345
15696,-340
15712,-333
15726,-327
15741,-320
15756,-313
15771,-304
15785,-295
15801,-285
15815,-275
15831,-265
15845,-254
15860,-242
15875,-229
15890,-217
15904,-204
15919,-191
15934,-177
15948,-163
15964,-147
15978,-132
15993,-116
16008,-101
16023,-84
16037,-68
16053,-51
16067,-33
16122,36
16137,54
16152,73
16166,93
16182,112
16196,129
16211,147
16226,164
16241,180
16256,195
16271,209
16285,221
16301,232
16315,242
16329,250
16345,257
16359,263
16374,268
16389,272
16404,275
16418,277
16434,278
16448,278
16463,277
16478,276
16493,273
16507,271
16523,267
16537,263
16552,258
16567,252
16582,245
16596,239
16611,232
16626,223
16641,215
16656,205
16670,196
16686,185
16700,175
16715,164
16730,152
16745,139
16759,126
16775,113
16789,100
16803,86
16819,72
16833,56
16848,41
16913,-31
16928,-48
16943,-66
16958,-84
16972,-102
16988,-120
17002,-139
17017,-157
17032,-174
17047,-193
17061,-210
17077,-226
17091,-241
17106,-256
17121,-271
17136,-284
17150,-295
17165,-306
17180,-315
17195,-323
17210,-330
17224,-336
17240,-340
17254,-343
17269,-346
17273,-347
20153,52
20560,64
20575,64
20589,63
20604,63
20619,60
20634,58
20648,55
20664,50
20678,44
20694,36
20789,-36
20803,-50
20818,-65
20833,-80
20847,-96
20862,-112
20877,-129
20892,-145
20907,-162
20922,-178
20936,-195
20952,-212
20966,-229
20981,-246
20996,-262
21010,-279
21025,-295
21040,-310
21055,-326
21069,-340
21085,-355
21099,-368
21114,-381
21129,-393
21144,-403
21158,-413
21174,-422
21188,-429
21202,-436
21218,-441
21232,-445
21248,-448
21262,-450
21277,-450
21292,-449
21307,-448
21321,-445
21337,-441
21351,-437
21366,-431
21381,-424
21395,-417
21410,-408
21425,-399
21440,-390
21454,-379
21470,-368
21484,-357
21499,-344
21514,-332
21529,-317
21543,-303
21559,-290
21573,-274
21588,-259
21603,-242
21618,-226
21633,-209
21647,-191
21662,-173
21677,-155
21692,-136
21706,-117
21722,-98
21736,-78
21751,-57
21766,-37
21821,43
21835,64
21851,86
21865,108
21880,129
21895,147
21910,166
21924,182
21940,198
21954,211
21969,223
21984,233
21999,242
22013,250
22028,256
22043,261
22057,266
22073,269
22087,271
22103,273
22117,273
22132,272
22147,271
22162,269
22176,266
22192,262
22206,258
22221,253
22236,248
22250,242
22265,234
22280,226
22295,218
22309,210
22325,201
22339,191
22354,181
22369,170
22384,159
22398,146
22414,134
22428,121
22444,108
22458,94
22472,80
22488,65
22502,50
22517,35
22582,-39
22597,-56
22611,-74
22627,-92
22641,-111
22657,-129
22671,-148
22686,-167
22701,-186
22716,-206
22730,-225
22745,-245
22760,-265
22774,-284
22790,-303
22804,-322
22819,-340
22834,-357
22849,-374
22863,-390
22879,-404
22893,-418
22908,-431
22923,-442
22938,-453
22952,-462
22967,-470
22982,-477
22996,-482
23012,-486
23026,-488
23042,-491
23056,-492
23071,-491
23086,-490
23101,-488
23115,-486
23131,-482
23145,-478
23160,-473
23175,-467
23190,-460
23204,-453
23220,-446
23234,-438
23249,-429
23264,-419
23278,-409
23293,-398
23308,-387
23323,-375
23337,-363
23353,-351
23367,-338
23383,-324
23397,-310
23412,-295
23427,-280
23442,-265
23456,-249
23472,-233
23486,-217
23501,-200
23516,-183
23530,-165
23545,-147
23560,-129
23575,-110
23589,-92
23605,-72
23619,-52
23634,-32
23680,31
23694,52
23709,73
23724,94
23739,114
23753,133
23769,151
23783,169
23797,184
23813,199
23827,211
23842,223
23857,232
23872,240
23886,248
23902,254
23916,259
23931,263
23946,266
23961,268
23975,269
23991,270
24005,269
24020,267
24035,266
24049,263
24065,259
24079,254
24094,249
24109,244
24124,239
24138,232
24154,224
24168,216
24183,207
24198,198
24213,189
24227,178
24243,168
24257,157
24272,145
24287,133
24301,121
24316,107
24331,94
24346,80
24360,65
24376,51
24390,35
24456,-37
24470,-54
24485,-72
24500,-90
24515,-108
24529,-126
24545,-145
24559,-165
24574,-184
24589,-203
24603,-223
24619,-241
24633,-260
24648,-279
24663,-297
24678,-315
24692,-333
24708,-349
24722,-363
24737,-378
24752,-392
24767,-403
24781,-414
24797,-424
24811,-432
24825,-439
24841,-445
24855,-449
24870,-453
24885,-455
24900,-456
24914,-457
24930,-457
24944,-455
24960,-453
24974,-450
24989,-446
25004,-441
25019,-436
25033,-430
25049,-423
25063,-416
25078,-409
25093,-400
25108,-390
25122,-381
25138,-370
25152,-360
25166,-348
25182,-336
25196,-324
25211,-311
25226,-298
25241,-284
25255,-270
25271,-255
25285,-240
25300,-225
25315,-209
25330,-193
25345,-176
25360,-160
25374,-142
25390,-124
25404,-106
25418,-88
25434,-69
25448,-49
25463,-30
25508,31
25523,52
25538,72
25552,92
25568,112
25582,131
25597,149
25612,167
25627,183
25641,196
25656,210
25671,221
25686,232
25701,240
25715,247
25731,253
25745,259
25760,263
25775,266
25790,268
25804,270
25820,270
25834,270
25848,268
25864,266
25878,263
25893,260
25908,256
25923,251
25937,245
25953,239
25967,231
25982,224
25997,216
26012,208
26027,198
26042,189
26056,178
26071,168
26086,157
26100,145
26116,133
26130,120
26145,107
26160,94
26165,89
