24150,53
24165,64
24179,73
24195,84
24209,92
24224,101
24239,107
24254,113
24268,119
24283,123
24298,126
24312,129
24328,131
24342,132
24357,132
24372,132
24387,132
24401,130
24417,128
24431,125
24446,122
24461,118
24476,114
24491,109
24505,103
24520,97
24535,90
24550,83
24564,76
24580,68
24594,59
24609,50
24624,41
24639,31
24653,21
24669,10
24683,0
24697,-12
24713,-23
24727,-35
24742,-46
24757,-58
24772,-69
24786,-79
24802,-87
24816,-94
24832,-101
24846,-106
24861,-111
24876,-115
24891,-118
24905,-120
24920,-121
24935,-122
24949,-122
24965,-121
24979,-119
24994,-118
25009,-115
25024,-111
25038,-107
25054,-103
25068,-97
25083,-92
25098,-86
25113,-80
25127,-72
25143,-64
25157,-57
25172,-48
25187,-39
25201,-30
25217,-20
25231,-10
25246,1
25261,13
25276,24
25290,35
25306,46
25320,57
25335,68
25350,79
25365,88
25379,96
25395,103
25409,109
25424,114
25439,119
25453,122
25468,125
25483,127
25498,128
25512,128
25528,128
25542,127
25558,125
25572,123
25587,121
25602,117
25617,113
25631,109
25646,103
25661,98
25675,92
25691,85
25705,78
25720,70
25735,62
25750,54
25764,44
25780,35
25794,25
25809,15
25824,5
25839,-6
25853,-17
25868,-29
25883,-40
25897,-52
25913,-62
25927,-71
25943,-80
25957,-88
25972,-94
25987,-100
26002,-104
26016,-108
26032,-111
26046,-113
26061,-115
26076,-115
26090,-114
26105,-113
26120,-112
26135,-110
26149,-107
26165,-104
26179,-99
26194,-95
26209,-90
26224,-83
26238,-77
26254,-70
26268,-64
26283,-56
26298,-47
26312,-39
26328,-29
26342,-20
26357,-10
26372,0
26387,12
26401,23
26417,34
26431,46
26446,57
26461,68
26476,78
26490,88
26505,96
26520,104
26534,110
26550,116
26564,121
26579,125
26594,128
26609,131
26624,132
26639,133
26653,134
26669,132
26683,131
26688,131
29574,0
29728,26
29744,26
29758,26
29773,26
29788,25
29803,23
29817,21
29833,17
29847,14
29861,9
29877,3
29891,-4
29906,-11
29921,-18
29936,-26
29950,-36
29966,-44
29980,-53
29996,-62
30010,-69
30025,-77
30040,-83
30054,-88
30069,-91
30084,-94
30099,-95
30113,-95
30129,-94
30143,-92
30158,-90
30173,-86
30188,-82
30202,-77
30217,-72
30232,-65
30246,-58
30262,-50
30276,-41
30291,-32
30306,-23
30321,-12
30336,-3
30351,9
30365,21
30381,32
30395,44
30409,55
30425,65
30439,74
30454,82
30469,89
30484,95
30498,100
30514,103
30528,106
30543,109
30558,109
30573,110
30587,109
30602,108
30617,105
30631,102
30647,99
30661,96
30676,91
30691,86
30706,79
30721,74
30736,67
30750,59
30766,51
30780,43
30795,34
30810,24
30824,14
30839,4
30854,-7
30869,-17
30883,-29
30899,-41
30913,-52
30928,-64
30943,-75
30958,-85
30972,-95
30988,-102
31002,-110
31016,-116
31032,-121
31046,-125
31062,-128
31076,-131
31091,-133
31106,-134
31121,-134
31135,-133
31151,-132
31165,-131
31180,-128
31195,-125
31210,-122
31224,-117
31239,-111
31254,-106
31268,-100
31284,-93
31298,-87
31313,-78
31328,-70
31343,-61
31357,-52
31373,-43
31387,-33
31403,-23
31417,-12
31432,-1
31447,11
31462,23
31476,35
31491,46
31506,58
31520,69
31536,78
31550,86
31565,94
31580,101
31595,106
31609,110
31625,114
31639,117
31654,119
31669,121
31684,122
31698,122
31713,122
31728,120
31742,118
31758,116
31772,113
31788,109
31802,104
31817,99
31832,94
31847,88
31861,81
31877,74
31891,67
31905,59
31921,50
31935,42
31950,32
31965,23
31980,13
31994,2
32010,-9
32024,-20
32039,-31
32054,-44
32069,-55
32083,-67
32099,-78
32113,-88
32128,-97
32143,-106
32157,-112
32173,-119
32187,-124
32202,-128
32217,-132
32232,-135
32246,-136
32262,-137
32276,-137
32291,-136
32306,-135
32321,-133
32335,-130
32350,-127
32365,-123
32379,-119
32395,-114
32409,-109
32424,-103
32439,-96
32454,-90
32468,-82
32484,-74
32498,-65
32514,-56
32528,-48
32543,-38
32558,-27
32573,-17
32587,-6
32602,6
32617,17
32631,29
32647,41
32661,52
32676,63
32691,72
32706,81
32720,89
32736,95
32750,101
32765,105
32780,109
32794,113
32809,115
32824,116
32839,118
32854,118
32869,117
32883,116
32899,115
32913,112
32928,109
32943,105
32958,101
32972,96
32988,92
33002,85
33016,79
33032,73
33046,65
33061,58
33076,49
33091,41
33105,32
33121,22
33135,12
33150,2
33165,-8
33180,-20
33195,-31
33209,-43
33224,-54
33239,-65
33254,-77
33268,-86
33284,-96
33298,-104
33313,-111
33328,-118
33343,-123
33357,-127
33373,-130
33387,-133
33402,-134
33417,-135
33431,-135
33446,-135
33461,-134
33476,-132
33490,-129
33506,-126
33520,-122
33536,-118
33550,-113
33565,-107
33580,-101
33595,-95
33609,-88
33624,-80
33639,-72
33653,-64
33669,-56
33683,-46
33698,-36
33713,-27
33728,-16
33742,-4
33758,7
33772,18
33787,31
33802,42
33816,53
33831,64
33846,73
33861,82
33875,89
33891,96
33905,101
33921,107
33935,111
33950,113
33965,116
33980,118
33994,119
34009,119
34024,119
34038,117
34054,116
34068,113
34083,111
34098,107
34113,103
34127,98
34143,93
34157,87
34172,80
34187,73
34201,66
34216,58
34231,51
34246,41
34260,32
34276,22
34290,12
34306,2
34320,-8
34335,-19
34350,-31
34365,-42
34379,-54
34394,-66
34409,-76
34423,-87
34439,-97
34453,-105
34468,-112
34483,-117
34498,-122
34512,-127
34528,-131
34542,-133
34557,-135
34572,-136
34586,-136
34601,-136
34616,-136
34631,-134
34646,-131
34661,-129
34675,-125
34691,-121
34705,-116
34720,-110
34735,-104
34750,-98
34764,-92
34779,-84
34794,-76
34808,-68
34824,-59
34838,-49
34853,-40
34868,-30
34883,-19
34897,-9
34913,3
34927,15
34942,26
34957,38
34972,49
34987,60
35001,70
35016,78
35031,86
35046,92
35060,98
35076,103
35090,107
35105,111
35120,113
35135,115
35149,116
35165,117
35179,116
35194,115
35209,113
35224,111
35238,107
35253,104
35268,100
35282,95
35298,91
35312,84
35328,78
35342,71
35357,64
35372,56
35387,49
35401,39
35417,31
35431,21
35446,12
35461,1
35475,-10
35490,-21
35505,-32
35520,-44
35534,-55
35550,-66
35564,-77
35579,-87
35584,-87
38471,0
38627,-124
38641,-123
38657,-121
38671,-118
38685,-113
38701,-109
38715,-102
38730,-95
38745,-87
38760,-78
38774,-69
38790,-58
38804,-47
38819,-35
38834,-23
38848,-10
38863,4
38878,18
38893,32
38907,46
38923,60
38937,73
38952,85
38967,98
38982,109
38996,121
39012,131
39026,141
39042,150
39056,159
39070,166
39086,172
39100,178
39115,182
39130,185
39145,187
39159,189
39175,189
39189,188
39204,187
39219,185
39233,182
39248,178
39263,175
39278,169
39292,164
39308,157
39322,151
39337,143
39352,136
39367,127
39382,119
39397,110
39411,99
39427,89
39441,78
39455,67
39471,55
39485,44
39500,31
39515,18
39530,5
39544,-9
39560,-22
39574,-35
39589,-48
39604,-59
39619,-68
39633,-76
39649,-84
39663,-90
39677,-95
39693,-99
39707,-103
39723,-105
39737,-106
39752,-107
39767,-107
39782,-107
39796,-105
39812,-103
39826,-100
39840,-97
39856,-93
39870,-89
39885,-83
39900,-78
39915,-71
39929,-64
39945,-57
39959,-49
39974,-41
39989,-32
40004,-23
40018,-13
40034,-3
40048,8
40062,19
40078,30
40092,41
40108,52
40122,62
40137,72
40152,81
40167,90
40181,98
40197,106
40211,113
40226,118
40241,124
40256,129
40270,134
40286,137
40300,140
40314,142
40330,144
40344,145
40359,145
40374,145
40389,145
40403,142
40419,141
40433,138
40449,134
40463,130
40477,126
40493,121
40507,115
40522,108
40537,102
40552,94
40566,87
40582,78
40596,70
40611,61
40626,51
40641,41
40655,31
40671,21
40685,9
40699,-3
40715,-14
40729,-26
40744,-36
40759,-45
40774,-53
40788,-61
40804,-67
40818,-72
40834,-76
40848,-80
40863,-82
40878,-84
40892,-85
40907,-85
40922,-84
40937,-83
40951,-82
40967,-78
40981,-76
40996,-72
41011,-67
41026,-63
41040,-57
41056,-51
41070,-44
41085,-37
41100,-30
41114,-22
41129,-13
41144,-5
41159,5
41174,16
41189,25
41203,35
41219,44
41233,53
41248,62
41263,70
41278,77
41292,84
41308,89
41322,93
41337,97
41352,100
41366,102
41381,104
41396,105
41411,105
41425,104
41441,103
41455,101
41470,98
41485,95
41500,91
41515,88
41530,83
41544,77
41559,71
41574,64
41588,58
41604,51
41618,42
41633,34
41648,26
41663,16
41677,6
41693,-4
41707,-14
41722,-23
41737,-33
41752,-41
41766,-48
41781,-54
41796,-60
41810,-63
41826,-67
41840,-69
41856,-71
41870,-71
41885,-71
41900,-70
41915,-69
41929,-67
41945,-65
41959,-62
41973,-57
41989,-53
42003,-48
42018,-42
42033,-36
42048,-30
42062,-22
42078,-15
42092,-7
42107,2
42122,10
42137,20
42151,29
42167,37
42181,46
42195,53
42211,60
42225,65
42241,71
42255,75
42270,78
42285,80
42300,82
42314,83
42330,84
42344,84
42359,82
42374,80
42388,78
42403,75
42418,72
42433,68
42447,63
42463,58
42477,52
42492,45
42507,40
42522,32
42536,24
42552,16
42566,8
42582,-2
42596,-11
42611,-20
42626,-29
42640,-35
42655,-42
42670,-47
42685,-51
42699,-55
42715,-58
42729,-60
42744,-61
42759,-61
42774,-61
42788,-59
42804,-58
42818,-56
42832,-53
42848,-49
42862,-45
42877,-40
42892,-35
42907,-29
42921,-23
42937,-16
42951,-9
42967,-1
42981,8
42996,17
43011,25
43026,34
43040,43
43055,51
43070,58
43084,65
43100,70
43114,76
43129,80
43144,83
43159,86
43173,88
43189,89
43203,89
43218,89
43233,88
43247,86
43262,84
43277,81
43292,77
43307,74
43322,70
43336,64
43352,59
43366,52
43381,46
43396,38
43411,31
43425,23
43440,14
43455,5
43469,-3
43485,-13
43499,-23
43514,-31
43529,-39
43544,-45
43558,-51
43574,-56
43588,-60
43603,-62
43618,-64
43633,-66
43648,-66
43662,-66
43677,-66
43692,-64
43707,-62
43721,-59
43737,-57
43751,-52
43766,-48
43781,-43
43796,-37
43810,-31
43826,-25
43840,-17
43854,-10
43870,-2
43884,7
43899,15
43914,25
43929,34
43943,42
43959,51
43973,59
43988,66
44003,72
44018,77
44033,81
44048,85
44062,89
44078,91
44092,91
44106,91
44122,91
44136,91
44151,89
44166,87
44181,84
44195,81
44211,77
44225,73
44239,67
44255,62
44269,56
44284,50
44299,43
44314,35
44328,27
44344,19
44358,9
44374,0
44388,-9
44403,-19
44418,-29
44433,-39
44447,-47
44462,-54
44477,-59
44481,-59
